Datetime,Open,High,Low,Close,Adj Close,Volume
2022-08-11 09:00:00+00:00,132.51100158691406,132.70599365234375,132.4199981689453,132.58399963378906,132.58399963378906,0.0
2022-08-11 10:00:00+00:00,132.57899475097656,132.71099853515625,132.52999877929688,132.62399291992188,132.62399291992188,0.0
2022-08-11 11:00:00+00:00,132.6230010986328,132.63800048828125,132.25999450683594,132.37899780273438,132.37899780273438,0.0
2022-08-11 12:00:00+00:00,132.375,132.38299560546875,131.7100067138672,131.9340057373047,131.9340057373047,0.0
2022-08-11 13:00:00+00:00,131.93600463867188,132.2689971923828,131.85000610351562,132.11000061035156,132.11000061035156,0.0
2022-08-11 14:00:00+00:00,132.11000061035156,132.72799682617188,132.0399932861328,132.58599853515625,132.58599853515625,0.0
2022-08-11 15:00:00+00:00,132.58599853515625,132.88999938964844,132.50999450683594,132.67799377441406,132.67799377441406,0.0
2022-08-11 16:00:00+00:00,132.6820068359375,132.8300018310547,132.5800018310547,132.78199768066406,132.78199768066406,0.0
2022-08-11 17:00:00+00:00,132.77699279785156,133.04200744628906,132.72000122070312,133.00599670410156,133.00599670410156,0.0
2022-08-11 18:00:00+00:00,133.0070037841797,133.10899353027344,132.89999389648438,132.9290008544922,132.9290008544922,0.0
2022-08-11 19:00:00+00:00,132.92999267578125,133.13600158691406,132.89999389648438,133.11199951171875,133.11199951171875,0.0
2022-08-11 20:00:00+00:00,133.11199951171875,133.12899780273438,132.9239959716797,133.0,133.0,0.0
2022-08-11 21:00:00+00:00,132.99400329589844,133.03500366210938,132.91799926757812,133.00599670410156,133.00599670410156,0.0
2022-08-11 22:00:00+00:00,133.0,133.02499389648438,132.86000061035156,132.95799255371094,132.95799255371094,0.0
2022-08-11 23:00:00+00:00,132.94700622558594,133.11599731445312,132.9199981689453,133.01199340820312,133.01199340820312,0.0
2022-08-12 00:00:00+00:00,133.01400756835938,133.4429931640625,132.8699951171875,133.27000427246094,133.27000427246094,0.0
2022-08-12 01:00:00+00:00,133.27099609375,133.38900756835938,133.13999938964844,133.30299377441406,133.30299377441406,0.0
2022-08-12 02:00:00+00:00,133.302001953125,133.4929962158203,133.27000427246094,133.4409942626953,133.4409942626953,0.0
2022-08-12 03:00:00+00:00,133.44000244140625,133.45199584960938,133.22000122070312,133.2790069580078,133.2790069580078,0.0
2022-08-12 04:00:00+00:00,133.2779998779297,133.33900451660156,133.05999755859375,133.24600219726562,133.24600219726562,0.0
2022-08-12 05:00:00+00:00,133.24400329589844,133.28700256347656,133.0399932861328,133.17999267578125,133.17999267578125,0.0
2022-08-12 06:00:00+00:00,133.18600463867188,133.3939971923828,133.11000061035156,133.33200073242188,133.33200073242188,0.0
2022-08-12 07:00:00+00:00,133.33200073242188,133.4409942626953,133.14999389648438,133.25999450683594,133.25999450683594,0.0
2022-08-12 08:00:00+00:00,133.26100158691406,133.36399841308594,133.13999938964844,133.22999572753906,133.22999572753906,0.0
2022-08-12 09:00:00+00:00,133.23500061035156,133.48399353027344,133.1999969482422,133.47500610351562,133.47500610351562,0.0
2022-08-12 10:00:00+00:00,133.47300720214844,133.71099853515625,133.32000732421875,133.60400390625,133.60400390625,0.0
2022-08-12 11:00:00+00:00,133.60800170898438,133.8939971923828,133.5,133.822998046875,133.822998046875,0.0
2022-08-12 12:00:00+00:00,133.82400512695312,133.88699340820312,133.4199981689453,133.66000366210938,133.66000366210938,0.0
2022-08-12 13:00:00+00:00,133.6840057373047,133.76499938964844,133.42999267578125,133.47999572753906,133.47999572753906,0.0
2022-08-12 14:00:00+00:00,133.4759979248047,133.8730010986328,133.41000366210938,133.718994140625,133.718994140625,0.0
2022-08-12 15:00:00+00:00,133.718994140625,133.7209930419922,133.50999450683594,133.58200073242188,133.58200073242188,0.0
2022-08-12 16:00:00+00:00,133.5800018310547,133.61199951171875,133.47999572753906,133.58599853515625,133.58599853515625,0.0
2022-08-12 17:00:00+00:00,133.58599853515625,133.59100341796875,133.41000366210938,133.47900390625,133.47900390625,0.0
2022-08-12 18:00:00+00:00,133.48199462890625,133.51300048828125,133.41000366210938,133.48199462890625,133.48199462890625,0.0
2022-08-12 19:00:00+00:00,133.48500061035156,133.5290069580078,133.41000366210938,133.48500061035156,133.48500061035156,0.0
2022-08-12 20:00:00+00:00,133.48599243164062,133.53900146484375,133.3769989013672,133.38800048828125,133.38800048828125,0.0
2022-08-12 21:00:00+00:00,,,,,,
2022-08-14 22:00:00+00:00,,,,,,
2022-08-14 23:00:00+00:00,133.4980010986328,133.5030059814453,133.17999267578125,133.3159942626953,133.3159942626953,0.0
2022-08-15 00:00:00+00:00,133.3179931640625,133.39599609375,132.8699951171875,133.0290069580078,133.0290069580078,0.0
2022-08-15 01:00:00+00:00,133.02999877929688,133.30499267578125,132.9499969482422,133.28599548339844,133.28599548339844,0.0
2022-08-15 02:00:00+00:00,133.29200744628906,133.34500122070312,133.19000244140625,133.3000030517578,133.3000030517578,0.0
2022-08-15 03:00:00+00:00,133.3000030517578,133.36399841308594,133.10000610351562,133.1840057373047,133.1840057373047,0.0
2022-08-15 04:00:00+00:00,133.18899536132812,133.23500061035156,133.13999938964844,133.19700622558594,133.19700622558594,0.0
2022-08-15 05:00:00+00:00,133.2010040283203,133.2760009765625,133.10000610351562,133.19200134277344,133.19200134277344,0.0
2022-08-15 06:00:00+00:00,133.19200134277344,133.33900451660156,133.10000610351562,133.32000732421875,133.32000732421875,0.0
2022-08-15 07:00:00+00:00,133.32000732421875,133.54200744628906,133.24000549316406,133.50999450683594,133.50999450683594,0.0
2022-08-15 08:00:00+00:00,133.51800537109375,133.52200317382812,133.32000732421875,133.3679962158203,133.3679962158203,0.0
2022-08-15 09:00:00+00:00,133.36900329589844,133.43099975585938,133.2100067138672,133.42799377441406,133.42799377441406,0.0
2022-08-15 10:00:00+00:00,133.4239959716797,133.49400329589844,133.2899932861328,133.35899353027344,133.35899353027344,0.0
2022-08-15 11:00:00+00:00,133.3560028076172,133.39500427246094,133.1300048828125,133.1840057373047,133.1840057373047,0.0
2022-08-15 12:00:00+00:00,133.18099975585938,133.1840057373047,132.52000427246094,132.68299865722656,132.68299865722656,0.0
2022-08-15 13:00:00+00:00,132.69000244140625,132.83200073242188,132.52999877929688,132.74200439453125,132.74200439453125,0.0
2022-08-15 14:00:00+00:00,132.7429962158203,133.09300231933594,132.6699981689453,132.9949951171875,132.9949951171875,0.0
2022-08-15 15:00:00+00:00,132.9929962158203,133.18699645996094,132.89999389648438,133.14500427246094,133.14500427246094,0.0
2022-08-15 16:00:00+00:00,133.14599609375,133.2740020751953,133.0800018310547,133.13299560546875,133.13299560546875,0.0
2022-08-15 17:00:00+00:00,133.13600158691406,133.29299926757812,133.1199951171875,133.29100036621094,133.29100036621094,0.0
2022-08-15 18:00:00+00:00,133.28900146484375,133.33599853515625,133.19000244140625,133.3070068359375,133.3070068359375,0.0
2022-08-15 19:00:00+00:00,133.30799865722656,133.34100341796875,133.22999572753906,133.29400634765625,133.29400634765625,0.0
2022-08-15 20:00:00+00:00,133.2969970703125,133.35000610351562,133.25999450683594,133.3090057373047,133.3090057373047,0.0
2022-08-15 21:00:00+00:00,133.30599975585938,133.35499572753906,133.1840057373047,133.2689971923828,133.2689971923828,0.0
2022-08-15 22:00:00+00:00,133.26300048828125,133.2729949951172,133.07000732421875,133.14500427246094,133.14500427246094,0.0
2022-08-15 23:00:00+00:00,133.1540069580078,133.1739959716797,133.02000427246094,133.13099670410156,133.13099670410156,0.0
2022-08-16 00:00:00+00:00,133.13099670410156,133.25,132.9199981689453,133.1909942626953,133.1909942626953,0.0
2022-08-16 01:00:00+00:00,133.19200134277344,133.48599243164062,133.13999938964844,133.3699951171875,133.3699951171875,0.0
2022-08-16 02:00:00+00:00,133.37600708007812,133.43699645996094,133.25999450683594,133.36500549316406,133.36500549316406,0.0
2022-08-16 03:00:00+00:00,133.36300659179688,133.40199279785156,133.25999450683594,133.3489990234375,133.3489990234375,0.0
2022-08-16 04:00:00+00:00,133.3489990234375,133.4949951171875,133.32000732421875,133.4459991455078,133.4459991455078,0.0
2022-08-16 05:00:00+00:00,133.447998046875,133.48599243164062,133.25999450683594,133.2969970703125,133.2969970703125,0.0
2022-08-16 06:00:00+00:00,133.29800415039062,133.45399475097656,133.24000549316406,133.41900634765625,133.41900634765625,0.0
2022-08-16 07:00:00+00:00,133.41900634765625,133.8000030517578,133.36000061035156,133.656005859375,133.656005859375,0.0
2022-08-16 08:00:00+00:00,133.66900634765625,133.95399475097656,133.61000061035156,133.93899536132812,133.93899536132812,0.0
2022-08-16 09:00:00+00:00,133.93600463867188,134.1999969482422,133.83999633789062,134.1439971923828,134.1439971923828,0.0
2022-08-16 10:00:00+00:00,134.14700317382812,134.2429962158203,134.02999877929688,134.2050018310547,134.2050018310547,0.0
2022-08-16 11:00:00+00:00,134.20399475097656,134.48699951171875,134.1699981689453,134.38900756835938,134.38900756835938,0.0
2022-08-16 12:00:00+00:00,134.38800048828125,134.68499755859375,134.24000549316406,134.59500122070312,134.59500122070312,0.0
2022-08-16 13:00:00+00:00,134.5970001220703,134.6719970703125,134.39999389648438,134.50799560546875,134.50799560546875,0.0
2022-08-16 14:00:00+00:00,134.50799560546875,134.54800415039062,134.17999267578125,134.3780059814453,134.3780059814453,0.0
2022-08-16 15:00:00+00:00,134.3780059814453,134.4409942626953,134.22000122070312,134.38299560546875,134.38299560546875,0.0
2022-08-16 16:00:00+00:00,134.38600158691406,134.45899963378906,134.32000732421875,134.39700317382812,134.39700317382812,0.0
2022-08-16 17:00:00+00:00,134.4010009765625,134.40499877929688,134.27999877929688,134.33700561523438,134.33700561523438,0.0
2022-08-16 18:00:00+00:00,134.33700561523438,134.33700561523438,134.2100067138672,134.23300170898438,134.23300170898438,0.0
2022-08-16 19:00:00+00:00,134.2310028076172,134.24899291992188,134.13999938964844,134.1929931640625,134.1929931640625,0.0
2022-08-16 20:00:00+00:00,134.197998046875,134.2779998779297,134.14999389648438,134.20700073242188,134.20700073242188,0.0
2022-08-16 21:00:00+00:00,134.2270050048828,134.24099731445312,134.1529998779297,134.22500610351562,134.22500610351562,0.0
2022-08-16 22:00:00+00:00,134.23599243164062,134.2989959716797,134.19000244140625,134.2830047607422,134.2830047607422,0.0
2022-08-16 23:00:00+00:00,134.28599548339844,134.32400512695312,134.1999969482422,134.27999877929688,134.27999877929688,0.0
2022-08-17 00:00:00+00:00,134.27999877929688,134.43099975585938,134.08999633789062,134.1300048828125,134.1300048828125,0.0
2022-08-17 01:00:00+00:00,134.1320037841797,134.21600341796875,133.97000122070312,134.0189971923828,134.0189971923828,0.0
2022-08-17 02:00:00+00:00,134.02000427246094,134.1529998779297,133.8800048828125,134.1479949951172,134.1479949951172,0.0
2022-08-17 03:00:00+00:00,134.14700317382812,134.21400451660156,134.0800018310547,134.13499450683594,134.13499450683594,0.0
2022-08-17 04:00:00+00:00,134.13499450683594,134.18499755859375,134.0800018310547,134.1529998779297,134.1529998779297,0.0
2022-08-17 05:00:00+00:00,134.15199279785156,134.22900390625,134.05999755859375,134.15899658203125,134.15899658203125,0.0
2022-08-17 06:00:00+00:00,134.16099548339844,134.5850067138672,134.13999938964844,134.41799926757812,134.41799926757812,0.0
2022-08-17 07:00:00+00:00,134.46499633789062,134.85699462890625,134.39999389648438,134.79200744628906,134.79200744628906,0.0
2022-08-17 08:00:00+00:00,134.79600524902344,134.90899658203125,134.6999969482422,134.81399536132812,134.81399536132812,0.0
2022-08-17 09:00:00+00:00,134.8090057373047,134.85899353027344,134.6199951171875,134.7899932861328,134.7899932861328,0.0
2022-08-17 10:00:00+00:00,134.79100036621094,134.97799682617188,134.74000549316406,134.9600067138672,134.9600067138672,0.0
2022-08-17 11:00:00+00:00,134.96099853515625,135.1999969482422,134.91000366210938,135.156005859375,135.156005859375,0.0
2022-08-17 12:00:00+00:00,135.156005859375,135.39500427246094,135.0,135.10299682617188,135.10299682617188,0.0
2022-08-17 13:00:00+00:00,135.10499572753906,135.30299377441406,134.91000366210938,135.29600524902344,135.29600524902344,0.0
2022-08-17 14:00:00+00:00,135.2949981689453,135.47799682617188,135.14999389648438,135.46200561523438,135.46200561523438,0.0
2022-08-17 15:00:00+00:00,135.45899963378906,135.50100708007812,135.2899932861328,135.4250030517578,135.4250030517578,0.0
2022-08-17 16:00:00+00:00,135.42300415039062,135.468994140625,135.2899932861328,135.39999389648438,135.39999389648438,0.0
2022-08-17 17:00:00+00:00,135.4010009765625,135.4810028076172,135.3300018310547,135.41099548339844,135.41099548339844,0.0
2022-08-17 18:00:00+00:00,135.41200256347656,135.42100524902344,134.75999450683594,135.04299926757812,135.04299926757812,0.0
2022-08-17 19:00:00+00:00,135.04200744628906,135.06900024414062,134.92999267578125,135.02000427246094,135.02000427246094,0.0
2022-08-17 20:00:00+00:00,135.02000427246094,135.1020050048828,134.96400451660156,135.0500030517578,135.0500030517578,0.0
2022-08-17 21:00:00+00:00,135.0189971923828,135.1199951171875,134.96400451660156,135.10000610351562,135.10000610351562,0.0
2022-08-17 22:00:00+00:00,135.09100341796875,135.18099975585938,135.02999877929688,135.07000732421875,135.07000732421875,0.0
2022-08-17 23:00:00+00:00,135.07200622558594,135.16700744628906,134.91000366210938,134.9530029296875,134.9530029296875,0.0
2022-08-18 00:00:00+00:00,134.95199584960938,135.0290069580078,134.7100067138672,134.80799865722656,134.80799865722656,0.0
2022-08-18 01:00:00+00:00,134.80499267578125,134.9709930419922,134.72999572753906,134.83999633789062,134.83999633789062,0.0
2022-08-18 02:00:00+00:00,134.83999633789062,134.97500610351562,134.80999755859375,134.8699951171875,134.8699951171875,0.0
2022-08-18 03:00:00+00:00,134.86700439453125,135.08999633789062,134.80999755859375,135.06500244140625,135.06500244140625,0.0
2022-08-18 04:00:00+00:00,135.07200622558594,135.1479949951172,135.0,135.07400512695312,135.07400512695312,0.0
2022-08-18 05:00:00+00:00,135.06900024414062,135.2480010986328,134.9600067138672,135.21299743652344,135.21299743652344,0.0
2022-08-18 06:00:00+00:00,135.21299743652344,135.4320068359375,135.1300048828125,135.406005859375,135.406005859375,0.0
2022-08-18 07:00:00+00:00,135.40699768066406,135.41299438476562,135.11000061035156,135.2989959716797,135.2989959716797,0.0
2022-08-18 08:00:00+00:00,135.2949981689453,135.3260040283203,135.1199951171875,135.20599365234375,135.20599365234375,0.0
2022-08-18 09:00:00+00:00,135.20599365234375,135.34800720214844,135.1199951171875,135.1699981689453,135.1699981689453,0.0
2022-08-18 10:00:00+00:00,135.1929931640625,135.2530059814453,135.07000732421875,135.21499633789062,135.21499633789062,0.0
2022-08-18 11:00:00+00:00,135.21499633789062,135.23300170898438,134.75,134.8000030517578,134.8000030517578,0.0
2022-08-18 12:00:00+00:00,134.80599975585938,135.14700317382812,134.6199951171875,134.9290008544922,134.9290008544922,0.0
2022-08-18 13:00:00+00:00,134.927001953125,135.05999755859375,134.82000732421875,135.00399780273438,135.00399780273438,0.0
2022-08-18 14:00:00+00:00,135.0,135.21800231933594,134.9499969482422,135.20399475097656,135.20399475097656,0.0
2022-08-18 15:00:00+00:00,135.2050018310547,135.33999633789062,135.0399932861328,135.2899932861328,135.2899932861328,0.0
2022-08-18 16:00:00+00:00,135.2989959716797,135.697998046875,135.24000549316406,135.63800048828125,135.63800048828125,0.0
2022-08-18 17:00:00+00:00,135.63800048828125,135.9010009765625,135.61000061035156,135.89700317382812,135.89700317382812,0.0
2022-08-18 18:00:00+00:00,135.89199829101562,135.8990020751953,135.80999755859375,135.89100646972656,135.89100646972656,0.0
2022-08-18 19:00:00+00:00,135.89300537109375,135.89999389648438,135.82000732421875,135.8800048828125,135.8800048828125,0.0
2022-08-18 20:00:00+00:00,135.88499450683594,135.9010009765625,135.85000610351562,135.88699340820312,135.88699340820312,0.0
2022-08-18 21:00:00+00:00,135.87600708007812,135.88800048828125,135.8300018310547,135.8699951171875,135.8699951171875,0.0
2022-08-18 22:00:00+00:00,135.86399841308594,135.89999389648438,135.8000030517578,135.85699462890625,135.85699462890625,0.0
2022-08-18 23:00:00+00:00,135.89599609375,135.89700317382812,135.69000244140625,135.80499267578125,135.80499267578125,0.0
2022-08-19 00:00:00+00:00,135.79299926757812,136.375,135.7899932861328,136.2790069580078,136.2790069580078,0.0
2022-08-19 01:00:00+00:00,136.2740020751953,136.33999633789062,136.1199951171875,136.23800659179688,136.23800659179688,0.0
2022-08-19 02:00:00+00:00,136.2429962158203,136.2480010986328,136.0399932861328,136.11000061035156,136.11000061035156,0.0
2022-08-19 03:00:00+00:00,136.11700439453125,136.31500244140625,136.10000610351562,136.30499267578125,136.30499267578125,0.0
2022-08-19 04:00:00+00:00,136.302001953125,136.34500122070312,136.1699981689453,136.27000427246094,136.27000427246094,0.0
2022-08-19 05:00:00+00:00,136.26600646972656,136.2969970703125,136.08999633789062,136.2030029296875,136.2030029296875,0.0
2022-08-19 06:00:00+00:00,136.20199584960938,136.49099731445312,136.1699981689453,136.49099731445312,136.49099731445312,0.0
2022-08-19 07:00:00+00:00,136.48699951171875,136.68899536132812,136.4199981689453,136.66000366210938,136.66000366210938,0.0
2022-08-19 08:00:00+00:00,136.65899658203125,136.76400756835938,136.3800048828125,136.4759979248047,136.4759979248047,0.0
2022-08-19 09:00:00+00:00,136.47799682617188,136.61500549316406,136.36000061035156,136.57899475097656,136.57899475097656,0.0
2022-08-19 10:00:00+00:00,136.5800018310547,136.88499450683594,136.5399932861328,136.86500549316406,136.86500549316406,0.0
2022-08-19 11:00:00+00:00,136.86500549316406,137.13900756835938,136.77999877929688,137.0229949951172,137.0229949951172,0.0
2022-08-19 12:00:00+00:00,137.02499389648438,137.0760040283203,136.77999877929688,136.822998046875,136.822998046875,0.0
2022-08-19 13:00:00+00:00,136.8260040283203,137.08900451660156,136.6999969482422,136.91200256347656,136.91200256347656,0.0
2022-08-19 14:00:00+00:00,136.91400146484375,137.2310028076172,136.8300018310547,137.12399291992188,137.12399291992188,0.0
2022-08-19 15:00:00+00:00,137.125,137.20799255371094,136.92999267578125,137.0,137.0,0.0
2022-08-19 16:00:00+00:00,137.02200317382812,137.0240020751953,136.80999755859375,136.8730010986328,136.8730010986328,0.0
2022-08-19 17:00:00+00:00,136.87100219726562,136.9040069580078,136.72999572753906,136.80099487304688,136.80099487304688,0.0
2022-08-19 18:00:00+00:00,136.80099487304688,136.8990020751953,136.7100067138672,136.89300537109375,136.89300537109375,0.0
2022-08-19 19:00:00+00:00,136.8939971923828,136.8939971923828,136.75999450683594,136.7899932861328,136.7899932861328,0.0
2022-08-19 20:00:00+00:00,136.7899932861328,136.9929962158203,136.74000549316406,136.8990020751953,136.8990020751953,0.0
2022-08-19 21:00:00+00:00,136.89500427246094,136.92999267578125,136.89500427246094,136.92999267578125,136.92999267578125,0.0
2022-08-21 22:00:00+00:00,,,,,,
2022-08-21 23:00:00+00:00,136.9980010986328,137.0780029296875,136.89999389648438,137.02099609375,137.02099609375,0.0
2022-08-22 00:00:00+00:00,137.0260009765625,137.2790069580078,136.9199981689453,137.2570037841797,137.2570037841797,0.0
2022-08-22 01:00:00+00:00,137.2689971923828,137.39599609375,137.1699981689453,137.33299255371094,137.33299255371094,0.0
2022-08-22 02:00:00+00:00,137.32699584960938,137.43299865722656,137.25,137.30799865722656,137.30799865722656,0.0
2022-08-22 03:00:00+00:00,137.3040008544922,137.36099243164062,137.1699981689453,137.24000549316406,137.24000549316406,0.0
2022-08-22 04:00:00+00:00,137.2429962158203,137.26300048828125,137.0800018310547,137.23800659179688,137.23800659179688,0.0
2022-08-22 05:00:00+00:00,137.24099731445312,137.2899932861328,137.1199951171875,137.25,137.25,0.0
2022-08-22 06:00:00+00:00,137.28700256347656,137.30599975585938,136.88999938964844,137.05999755859375,137.05999755859375,0.0
2022-08-22 07:00:00+00:00,137.06300354003906,137.0659942626953,136.74000549316406,136.8419952392578,136.8419952392578,0.0
2022-08-22 08:00:00+00:00,136.84100341796875,136.97799682617188,136.6699981689453,136.9320068359375,136.9320068359375,0.0
2022-08-22 09:00:00+00:00,136.93099975585938,137.00999450683594,136.72000122070312,136.7689971923828,136.7689971923828,0.0
2022-08-22 10:00:00+00:00,136.76499938964844,137.0659942626953,136.74000549316406,137.0330047607422,137.0330047607422,0.0
2022-08-22 11:00:00+00:00,137.03199768066406,137.1020050048828,136.8699951171875,136.97999572753906,136.97999572753906,0.0
2022-08-22 12:00:00+00:00,136.97999572753906,137.2480010986328,136.9600067138672,137.1790008544922,137.1790008544922,0.0
2022-08-22 13:00:00+00:00,137.17999267578125,137.3719940185547,136.99000549316406,137.3509979248047,137.3509979248047,0.0
2022-08-22 14:00:00+00:00,137.35499572753906,137.3800048828125,137.11000061035156,137.18499755859375,137.18499755859375,0.0
2022-08-22 15:00:00+00:00,137.18499755859375,137.6510009765625,137.13999938964844,137.57000732421875,137.57000732421875,0.0
2022-08-22 16:00:00+00:00,137.57000732421875,137.58700561523438,137.3300018310547,137.4530029296875,137.4530029296875,0.0
2022-08-22 17:00:00+00:00,137.45399475097656,137.49899291992188,137.32000732421875,137.43899536132812,137.43899536132812,0.0
2022-08-22 18:00:00+00:00,137.44200134277344,137.53399658203125,137.36000061035156,137.51800537109375,137.51800537109375,0.0
2022-08-22 19:00:00+00:00,137.52099609375,137.5229949951172,137.35000610351562,137.44200134277344,137.44200134277344,0.0
2022-08-22 20:00:00+00:00,137.4429931640625,137.5290069580078,137.4199981689453,137.4600067138672,137.4600067138672,0.0
2022-08-22 21:00:00+00:00,137.427001953125,137.50799560546875,137.39300537109375,137.50100708007812,137.50100708007812,0.0
2022-08-22 22:00:00+00:00,137.48800659179688,137.5260009765625,137.41000366210938,137.4429931640625,137.4429931640625,0.0
2022-08-22 23:00:00+00:00,137.45399475097656,137.61300659179688,137.41000366210938,137.5749969482422,137.5749969482422,0.0
2022-08-23 00:00:00+00:00,137.57400512695312,137.70700073242188,137.1699981689453,137.2469940185547,137.2469940185547,0.0
2022-08-23 01:00:00+00:00,137.2449951171875,137.36700439453125,137.10000610351562,137.13299560546875,137.13299560546875,0.0
2022-08-23 02:00:00+00:00,137.13900756835938,137.28799438476562,137.0500030517578,137.281005859375,137.281005859375,0.0
2022-08-23 03:00:00+00:00,137.2790069580078,137.33599853515625,137.14999389648438,137.1999969482422,137.1999969482422,0.0
2022-08-23 04:00:00+00:00,137.20399475097656,137.29299926757812,137.0800018310547,137.28700256347656,137.28700256347656,0.0
2022-08-23 05:00:00+00:00,137.28799438476562,137.33099365234375,137.14999389648438,137.28500366210938,137.28500366210938,0.0
2022-08-23 06:00:00+00:00,137.28700256347656,137.4219970703125,137.08999633789062,137.1439971923828,137.1439971923828,0.0
2022-08-23 07:00:00+00:00,137.13900756835938,137.29800415039062,137.02000427246094,137.2729949951172,137.2729949951172,0.0
2022-08-23 08:00:00+00:00,137.2760009765625,137.33200073242188,137.14999389648438,137.21200561523438,137.21200561523438,0.0
2022-08-23 09:00:00+00:00,137.2100067138672,137.41700744628906,137.19000244140625,137.36000061035156,137.36000061035156,0.0
2022-08-23 10:00:00+00:00,137.36399841308594,137.54800415039062,137.3000030517578,137.4429931640625,137.4429931640625,0.0
2022-08-23 11:00:00+00:00,137.44700622558594,137.45899963378906,137.24000549316406,137.3679962158203,137.3679962158203,0.0
2022-08-23 12:00:00+00:00,137.3719940185547,137.64500427246094,137.3000030517578,137.52000427246094,137.52000427246094,0.0
2022-08-23 13:00:00+00:00,137.5189971923828,137.61900329589844,136.6300048828125,136.80299377441406,136.80299377441406,0.0
2022-08-23 14:00:00+00:00,136.79800415039062,136.80999755859375,135.77999877929688,136.25999450683594,136.25999450683594,0.0
